SYMBOL, CLOSE_PRICE,BEST_STK,PRC_VOL,CHNG_DELIV,CHANGE,SPREAD, DELIV_QTY,MEAN_DELIV,DELIV_QTY2,DELIV_QTY3,DELIV_QTY4,DELIV_QTY5,DELIV_QTY6,DELIV_QTY7, TURNOVER_LACS,AVG_TRADE_SIZE
BALKRISIND,2333.05,False,False,-7.548857348245481,0.06862682021919252,1.8031231127599079,221206,239268,221206,125463.0,226802.0,190672.0,245547.0,425920.0,9330.37,0.38947946234763736
BALMLAWRIE,137.05,False,False,-86.26937383976777,-0.399709302325569,1.3899049012436033,96820,705139,96820,540693.0,2664520.0,607659.0,84082.0,237064.0,255.39,0.10540239372678498
BALPHARMA,97.5,False,False,-31.11593606109385,0.3602676273803338,3.8860103626943006,18401,26713,18401,45818.0,13960.0,47529.0,23833.0,10740.0,26.69,0.0368646408839779
BALRAMCHIN,343.15,False,False,-71.30789757579214,0.5125951962507324,2.703505644682105,236441,824063,236441,615936.0,2836227.0,341660.0,389888.0,524230.0,1837.9,0.1450363005050505
BANARBEADS,84.85,True,True,415.08675581025153,9.202059202059191,17.669654289372616,258862,50256,258862,5906.0,4907.0,19079.0,7331.0,5455.0,1225.71,0.05156541859486748
BANARISUG,1804.35,False,False,16.573258606885506,0.9935072204186725,5.08280982295831,1456,1249,1456,320.0,2488.0,1024.0,396.0,1815.0,57.4,0.08723404255319149
BANCOINDIA,164.75,True,True,120.63140531211339,3.779527559055118,6.170886075949367,144454,65473,144454,26707.0,35010.0,38901.0,54004.0,93762.0,785.49,0.09963089802130898
BANDHANBNK,305.05,False,False,-27.699329597348303,0.049196457855045624,2.0613456464379944,1498529,2072635,1498529,1003695.0,2903179.0,2382068.0,2808162.0,1840182.0,11732.89,0.2983721994761335
BANKA,80.45,False,False,272.8322017458778,3.5392535392535387,7.499999999999993,38439,10310,38439,9719.0,5424.0,4633.0,2195.0,1450.0,46.8,0.05909090909090909
BANKBARODA,79.85,False,False,-38.9524401076696,-0.43640897755612035,2.025316455696195,6996880,11461359,6996880,11705615.0,13291882.0,9153568.0,9191315.0,18428897.0,18915.54,0.26351002326456124
BANKBEES,352.31,False,False,-63.417637881350956,0.824199410468476,1.750641709687651,105749,289071,105749,178786.0,277087.0,424117.0,362355.0,386337.0,1450.24,0.13659602524253556
BANKINDIA,72.75,False,False,-87.63258866053518,0.7617728531855916,3.074772886093645,522815,4227360,522815,1409083.0,1515661.0,3225324.0,6039794.0,12651485.0,1768.85,0.16921936286233616
BANSWRAS,205.35,False,False,-19.867049403233118,-1.7229002153625241,7.544851314819377,10608,13238,10608,10288.0,9288.0,9585.0,18093.0,21569.0,36.73,0.03810165975103734
BARBEQUE,886.9,False,False,0.0,0.5726597493904808,2.5773195876288657,37577,37577,37577,37577.0,37577.0,37577.0,37577.0,37577.0,757.71,0.18741281226811773
BASF,2726.6,False,False,-61.38820325134054,0.7743056197216868,2.771050928921335,9073,23498,9073,16020.0,39877.0,10272.0,19523.0,46226.0,652.02,0.17240084611316764
BASML,89.65,False,False,178.09888780038034,4.731308411214967,4.903677758318725,96517,34706,96517,21827.0,52637.0,10576.0,13359.0,13325.0,119.73,0.09002255639097745
BATAINDIA,1598.55,False,False,85.59501854165428,0.9759332954330142,2.2615942489980245,280770,151281,280770,93811.0,116690.0,126873.0,150800.0,138745.0,10225.75,0.34927588209174437
BAYERCROP,5783.95,False,False,-63.75735066542866,-1.8904569664484145,2.549991305859844,4684,12924,4684,23645.0,13764.0,11592.0,8402.0,15462.0,602.11,0.2027989221960256
BBL,1356.35,False,False,-21.636845593108017,1.4055549325258836,6.171641791044779,7095,9054,7095,3258.0,2697.0,6200.0,29969.0,5106.0,425.23,0.07281335616438356
BBTC,1272.85,False,False,19.159930609382496,0.35874793030039853,2.4162981680353686,32284,27093,32284,20980.0,52076.0,18833.0,18320.0,20067.0,832.54,0.1583980213089802
BCLIND,248.75,False,False,-88.05175732949833,-1.4265900534971248,3.603238866396764,31405,262842,31405,25159.0,380123.0,380123.0,380123.0,380123.0,180.86,0.03622996794871795
BCP,3.8,False,False,-8.619264763141816,-3.797468354430389,5.263157894736848,593771,649777,593771,667455.0,1773127.0,35173.0,649291.0,179845.0,32.59,0.054865319865319874
BDL,394.75,False,False,-31.834928298416532,-2.866633858267711,4.247448979591831,118597,173985,118597,239102.0,140193.0,219038.0,239948.0,87035.0,1392.63,0.11801949152542374
BEARDSELL,13.8,False,False,27.305236270753515,0.0,5.992509363295886,9968,7830,9968,1670.0,3630.0,6093.0,10060.0,15559.0,1.78,0.022820512820512822
BECTORFOOD,455.45,False,False,59.40815315678527,-0.38276465441819774,2.4503311258278195,276774,173626,276774,73597.0,151648.0,144915.0,154456.0,240369.0,2829.78,0.12540015953203937
BEL,182.65,False,False,-55.571036718588054,-1.002710027100268,1.9823788546255476,1547499,3483086,1547499,3579685.0,2604637.0,4424644.0,3034720.0,5707331.0,7798.59,0.24245577491061712
BEML,1290.8,False,False,-73.2049957742511,0.808309578663744,1.3192405558817701,57068,212980,57068,308776.0,95346.0,561608.0,71979.0,183108.0,2200.69,0.25911809725656426
BEPL,172.5,False,False,-16.87239002465326,2.101213376738687,3.7600716204118068,297399,357762,297399,140402.0,231266.0,513110.0,312121.0,652277.0,1311.6,0.12208880201061155
BERGEPAINT,854.25,False,False,-44.07498198815611,-0.16945191071637788,1.4858753744053534,127301,227628,127301,222337.0,328139.0,412134.0,112069.0,163791.0,5447.21,0.2556415430824104
BESTAGRO,465.7,False,False,431.90041750425235,1.6368398079441293,5.663776601734034,68796,12934,68796,1013.0,773.0,396.0,3313.0,3313.0,494.56,0.23776923076923076
BFINVEST,397.95,False,False,40.97177471323624,-2.3794922114559034,3.4343434343434396,21876,15518,21876,12211.0,34345.0,5926.0,7903.0,10849.0,282.72,0.07840266222961731
BFUTILITIE,499.6,False,False,13.562320957142054,-1.0203070827142104,4.087442806304021,80870,71212,80870,48786.0,90413.0,52503.0,59415.0,95290.0,1275.9,0.1749006168608636
BGRENERGY,66.1,False,False,-13.68904543182846,-2.5792188651436994,5.106707317073185,72534,84038,72534,40759.0,75315.0,182196.0,71190.0,62234.0,106.79,0.04797394429469901
BHAGERIA,284.7,False,False,127.53587157266657,0.19355973957417258,4.574468085106375,64065,28156,64065,15173.0,18294.0,27349.0,21337.0,22723.0,592.85,0.07302007636408425
BHAGYANGR,48.9,False,False,-51.313630695863324,-1.112234580384235,2.564102564102564,22256,45713,22256,45822.0,25489.0,52981.0,102707.0,25026.0,17.72,0.0588704318936877
BHAGYAPROP,29.3,False,False,-80.29286351766767,-0.5093378607809799,5.06108202443282,5962,30253,5962,1189.0,28401.0,36663.0,59950.0,49356.0,3.39,0.030000000000000002
BHANDARI,3.45,False,False,0.0,-1.4285714285714235,4.347826086956519,170210,170210,170210,170210.0,170210.0,170210.0,170210.0,170210.0,9.35,0.01637478108581436
BHARATFORG,788.9,False,False,-82.3792632221673,-1.5351972041937179,2.842065106815873,121206,687860,121206,312083.0,756452.0,897581.0,1402506.0,637336.0,4431.67,0.287304376012966
BHARATGEAR,120.8,False,False,-41.466057517718035,0.0,5.4945054945054945,19987,34146,19987,93067.0,28306.0,35835.0,13763.0,13923.0,48.1,0.02138728323699422
BHARATRAS,13412.0,False,False,-60.9009009009009,0.23167177341005904,2.1947368421052604,651,1665,651,712.0,1258.0,2170.0,2140.0,3063.0,180.11,0.24605191256830602
BHARTIARTL,548.3,False,False,48.536650226309156,0.2926650813974591,5.236977944626931,13729403,9243108,13729403,7463429.0,8188706.0,7219171.0,11347857.0,7510083.0,179298.64,0.5250218589955696
BHEL,63.95,False,False,-79.77513438356182,-0.9295120061967379,2.278083267871164,5307532,26242607,5307532,15078972.0,32616597.0,65467056.0,12309540.0,26675950.0,14061.31,0.37417003725385845
BIGBLOC,105.95,False,False,-56.67331161569504,1.0973282442748147,4.1346153846153815,8911,20567,8911,3712.0,40989.0,34319.0,17577.0,17897.0,28.38,0.1075
BIL,235.1,False,False,-16.843088418430884,-0.5499153976311385,4.158586511527678,2671,3212,2671,2373.0,4197.0,3490.0,3652.0,2894.0,9.18,0.04434782608695652
BINDALAGRO,29.4,False,False,34.10612463943114,-2.163061564059907,5.507745266781404,99956,74535,99956,31336.0,63851.0,196068.0,17630.0,38371.0,51.99,0.03834070796460177
BIOCON,398.15,False,False,17.74661222557548,-1.203473945409435,3.679318357862122,1870412,1588506,1870412,3184971.0,638260.0,1506301.0,792693.0,1538399.0,23108.85,0.399675712136149
BIOFILCHEM,70.1,False,False,-16.369664902998235,-2.0949720670391065,9.037900874635573,59273,70875,59273,116943.0,187595.0,19804.0,20504.0,21134.0,63.34,0.03100342633382281
BIRLACORPN,1474.25,False,False,59.023326850026756,2.4709807465072604,9.764542936288088,121823,76607,121823,27990.0,128628.0,51194.0,73846.0,56166.0,4182.91,0.21684344219803006
BIRLAMONEY,76.7,False,False,67.5351015788707,-2.9113924050632876,4.868421052631583,149510,89241,149510,46054.0,117892.0,102240.0,53751.0,66004.0,218.92,0.07191852825229961
BIRLATYRE,28.4,False,False,-6.9580870808913575,-3.236797274275989,6.761565836298927,226384,243314,226384,270279.0,222641.0,315034.0,160583.0,264963.0,111.13,0.04241603053435114
BLBLIMITED,11.35,False,False,22.152629978716934,4.6082949308755765,0.0,60264,49335,60264,30116.0,179773.0,12500.0,2904.0,10454.0,6.84,0.048857142857142856
BLISSGVS,110.95,False,False,-33.04244705397079,-0.35922766052985317,2.170963364993221,103890,155158,103890,254961.0,105883.0,210595.0,176702.0,78921.0,233.63,0.0862421557770395
BLKASHYAP,23.15,False,False,0.0,-3.941908713692958,6.07375271149674,152198,152198,152198,152198.0,152198.0,152198.0,152198.0,152198.0,47.11,0.075376
BLS,130.25,False,False,-69.16323116721665,-0.8374571754853403,2.1671826625387087,67469,218794,67469,958666.0,86583.0,96975.0,43448.0,59623.0,179.92,0.06725981308411215
BLUECOAST,6.15,False,False,0.0,4.23728813559322,0.0,1266,1266,1266,1266.0,1266.0,1266.0,1266.0,1266.0,0.08,0.02
BLUEDART,5692.45,False,False,-3.7700865265760197,-0.16398330351819362,1.994708994709001,10899,11326,10899,22309.0,2362.0,7210.0,6820.0,18357.0,947.79,0.36523699421965317
BLUESTARCO,850.65,False,False,-58.97531987793779,-0.38060662841082094,1.6890890772239673,30652,74716,30652,42611.0,129001.0,62156.0,104151.0,79726.0,376.79,0.05052158755698579
BODALCHEM,119.4,False,False,-23.244817446962486,-0.8717310087173077,4.489623041084284,436978,569314,436978,859006.0,672001.0,893505.0,244486.0,309910.0,1692.23,0.1285693663576964
BOMDYEING,103.15,False,True,3.318171494349862,-3.10004697040864,4.750244857982379,1533003,1483769,1533003,702195.0,2888938.0,638808.0,807669.0,2332001.0,6773.89,0.25094987589375023
BOROLTD,221.2,False,False,-32.907437075482946,0.9354323522701269,3.051858650757231,50673,75527,50673,84185.0,61572.0,89177.0,92477.0,75082.0,199.92,0.06886668963141578
BOSCHLTD,15055.35,False,False,-40.12317167051578,-0.5413779207652547,1.01163563829787,7778,12990,7778,5290.0,14833.0,15165.0,18290.0,16589.0,2539.7,0.6411764705882352
BPCL,461.35,False,False,-62.03122267000028,0.09763506183554904,1.4151970389723492,1513003,3984861,1513003,4421150.0,1537295.0,6110985.0,3298665.0,7028072.0,16077.71,0.2867793375309919
BPL,43.9,True,True,185.6138956756885,9.887359198998737,11.70483460559797,481625,168628,481625,86978.0,306790.0,65612.0,40183.0,30582.0,345.75,0.10976190476190475
BRIGADE,315.05,False,False,31.944268594108678,-0.9432479169941832,3.5143769968051117,239686,181657,239686,158773.0,182966.0,141678.0,261742.0,105101.0,1469.07,0.12154132539091586
BRITANNIA,3439.8,False,False,-41.797373290932285,0.42332058505824305,0.7940910285230437,161975,278295,161975,120396.0,322909.0,375396.0,295022.0,394072.0,8522.82,0.2789063420380915
BRNL,35.9,False,False,55.11616003170252,0.8426966292134751,6.990014265335244,93943,60563,93943,25465.0,55871.0,121255.0,30300.0,36545.0,54.24,0.03476923076923077
BROOKS,89.85,False,False,-74.61915287651593,-1.1007154650522841,4.560810810810808,8497,33478,8497,7664.0,105429.0,11658.0,28361.0,39262.0,14.69,0.0423342939481268
BSE,1164.85,True,True,157.78006331114773,-6.475311120032123,8.3214701695354,611560,237241,611560,62020.0,236465.0,162261.0,184037.0,167108.0,20913.95,0.2549269249990858
BSHSL,338.85,False,False,0.0,4.988381099922547,0.14777597162701342,4278,4278,4278,4278.0,4278.0,4278.0,4278.0,4278.0,14.56,0.12444444444444445
BSL,61.95,False,False,8.659163359573222,-1.5885623510722795,3.2599837000814995,16702,15371,16702,19256.0,38291.0,3345.0,4506.0,10127.0,14.03,0.02598148148148148
BSLGOLDETF,4375.65,False,False,32.233502538071065,0.7274317744961373,0.89425287356321,521,394,521,391.0,683.0,206.0,208.0,359.0,24.14,0.5747619047619048
BSLNIFTY,175.54,False,False,-50.583657587548636,0.19978309264227084,0.7381551842527012,254,514,254,986.0,757.0,292.0,406.0,393.0,0.68,0.01888888888888889
BSOFT,398.0,False,False,200.34425274659063,-1.8374645455666516,5.365239294710331,2243076,746835,2243076,573661.0,253897.0,394338.0,606110.0,409933.0,16824.23,0.2962899107127133
BURGERKING,178.3,False,False,79.41036648611272,-2.7277686852154934,4.401805869074499,1494474,832992,1494474,628545.0,1095663.0,587200.0,644556.0,547517.0,7638.46,0.2056168402917979
BYKE,28.75,False,False,-37.25328310843933,-1.7094017094017095,5.477031802120144,24320,38759,24320,43557.0,12610.0,22774.0,113026.0,16272.0,10.93,0.028992042440318302
CADILAHC,615.25,False,False,32.072834842694085,-0.7981296356014262,1.715686274509804,1068843,809283,1068843,297570.0,920422.0,771783.0,812119.0,984966.0,13392.04,0.32181573508915273
CAMLINFINE,200.2,False,False,-74.01338981172219,0.5777442853554269,4.472361809045229,227420,875143,227420,1213846.0,1088497.0,524932.0,1043278.0,1152889.0,1336.65,0.108099474322685
CAMS,3310.3,False,False,-18.877834372669426,-1.6080133158958478,3.690594248226404,51124,63021,51124,17077.0,44735.0,72152.0,134390.0,58650.0,5459.06,0.24914700378805169
CANBK,146.05,False,False,-43.228657560735094,0.7936507936507976,1.7031630170316419,2238368,3942778,2238368,1630502.0,5181737.0,3476702.0,3254665.0,7874695.0,8118.08,0.34694132227872987
CANFINHOME,532.3,False,False,-52.58072798959348,-2.1777083524763436,4.507228574128323,223460,471243,223460,1224458.0,546008.0,317756.0,164194.0,351587.0,3004.8,0.1617048756861479
CANTABIL,416.0,False,False,-78.0578666335527,-0.8106819265617494,2.3792270531401023,7068,32212,7068,22337.0,22911.0,30626.0,69971.0,40362.0,63.9,0.0387038158691702
CAPACITE,234.75,False,False,-23.341088140432507,-0.1913265306122401,2.8787878787878816,57994,75652,57994,32309.0,88540.0,67389.0,113617.0,94067.0,395.92,0.050422822210901684
CAPLIPOINT,791.95,True,True,171.60765618441997,5.797875893393907,7.715093577487539,342978,126277,342978,33709.0,57057.0,62779.0,75509.0,185630.0,10911.63,0.24235141257995735
CAPTRUST,111.15,False,False,-91.7997334473307,0.4972875226039886,2.2272727272727297,3261,39767,3261,102127.0,11208.0,83843.0,7209.0,30957.0,7.3,0.05289855072463768
CARBORUNIV,666.3,False,True,0.5651504910913301,3.494874184529357,5.6494067730022675,139864,139078,139864,57037.0,42348.0,126566.0,265433.0,203222.0,2352.24,0.14929169840060927
CAREERP,153.45,False,False,330.18880602029157,0.987166831194472,10.705510705510706,192075,44649,192075,14391.0,12464.0,9077.0,33113.0,6777.0,717.34,0.10950083956647841
CARERATING,711.6,False,False,-8.615395475240884,-0.3082095825161014,1.7677301218395596,51784,56666,51784,41757.0,76556.0,85884.0,47069.0,36947.0,868.37,0.16616341370072713
CASTROLIND,143.75,False,False,-67.22486580677393,0.7005253940455342,1.2254901960784315,215174,656516,215174,620692.0,1277455.0,682635.0,442848.0,700297.0,572.71,0.10873552306816026
CCL,421.35,True,True,144.5519140346988,3.9343857918105694,7.717364069155589,419206,171418,419206,78185.0,164545.0,142225.0,134780.0,89568.0,8224.66,0.21406121492894695
CEATLTD,1372.0,False,False,0.1455877518433288,0.402488108305891,1.2426900584795322,63972,63879,63972,29885.0,78481.0,112229.0,42328.0,56382.0,2097.24,0.26699427116486313
CELEBRITY,10.8,False,False,0.0,4.854368932038835,0.0,143663,143663,143663,143663.0,143663.0,143663.0,143663.0,143663.0,15.52,0.2503225806451613
CENTENKA,434.0,False,False,-2.5319944871037605,-0.45871559633027525,2.9993024877935306,49504,50790,49504,23793.0,39271.0,33550.0,42835.0,115792.0,512.84,0.06868086246149725
CENTEXT,9.3,False,False,78.25613701236918,-3.626943005181343,6.521739130434799,234184,131375,234184,39038.0,93866.0,279024.0,52331.0,89809.0,30.76,0.043942857142857145
CENTRALBK,25.45,False,False,-69.86390330569296,2.208835341365465,8.264462809917356,4185742,13889463,4185742,6439407.0,5970819.0,4056573.0,17667968.0,45016274.0,5146.83,0.19952820314014344
CENTRUM,49.6,False,False,-22.64086149115208,-1.5873015873015817,5.595116988809766,943872,1220117,943872,1718948.0,1725862.0,1424048.0,745078.0,762894.0,1060.51,0.16250536316273367
CENTUM,498.0,False,False,60.695389266817834,-2.285882468360635,4.264239697310568,10630,6615,10630,2786.0,3345.0,2451.0,12360.0,8123.0,114.07,0.05122137404580152
CENTURYPLY,425.8,False,False,-18.58795920660084,-0.3743565746373341,2.6004728132387704,65220,80111,65220,68361.0,107242.0,72082.0,88302.0,79459.0,534.79,0.08464545742323519
CENTURYTEX,703.8,False,False,-53.40748476498442,0.34932629927995035,3.2857142857142856,111091,238431,111091,157273.0,415412.0,192005.0,224479.0,330328.0,3481.7,0.2719016009371339
CERA,4370.2,False,False,-34.412114014251785,-2.7991236752260393,4.12825976191579,2209,3368,2209,3142.0,3285.0,1912.0,3795.0,5869.0,195.03,0.12873267326732674
CEREBRAINT,56.9,False,False,-37.557341944091306,-3.0664395229983037,4.424778761061947,129177,206873,129177,416841.0,161130.0,253929.0,194261.0,85905.0,230.01,0.04806896551724138
CESC,818.35,False,False,-56.09097076104078,-0.7759927250681997,2.4078624078624107,76378,173946,76378,100019.0,366954.0,150679.0,112366.0,237282.0,1334.06,0.19624301265077965
CGCL,524.35,False,False,-48.6634353352333,0.019074868860280925,1.7810973858086887,24678,48071,24678,10156.0,12261.0,44116.0,54774.0,142441.0,193.34,0.05989467162329616
CHALET,171.0,False,False,-73.97686089456612,-1.0416666666666732,3.319623971797889,90331,347118,90331,78510.0,438199.0,701652.0,707521.0,66500.0,411.98,0.06981528554482291
CHAMBLFERT,304.0,False,False,-61.35678206574704,-0.2624671916010536,1.4382542569019747,251395,650554,251395,1295403.0,347669.0,606195.0,1016641.0,386024.0,1407.54,0.09077974846823605
CHEMBOND,238.85,False,False,-22.335669213939184,-0.12544428183149128,3.574450084602364,24493,31537,24493,137213.0,10567.0,6599.0,6019.0,4333.0,115.6,0.036710066687837405
CHEMCON,500.3,False,True,47.331080498612096,3.76438867572333,5.00466272925085,170907,116002,170907,48025.0,45175.0,57992.0,111858.0,262057.0,2694.36,0.15050608870517262
CHEMFAB,181.2,False,False,328.2565130260521,6.46298472385429,10.75300322297099,47014,10978,47014,1812.0,4227.0,4428.0,5158.0,3233.0,194.64,0.05339917695473251
CHENNPETRO,123.5,True,True,62.57957685573861,-7.24746526473902,5.387755102040812,770741,474070,770741,328085.0,356646.0,763725.0,206571.0,418654.0,1962.11,0.12020523188139434
CHOLAFIN,499.05,False,False,-50.05123767566013,0.8691258211217809,3.00346161677866,974357,1950713,974357,1005553.0,691023.0,1243992.0,5135983.0,2653375.0,13077.42,0.21444721393197994
CHOLAHLDNG,664.5,False,False,32.41453337653921,-2.2290885014345587,3.6151868098623465,65381,49376,65381,32633.0,41342.0,51900.0,86841.0,18159.0,582.35,0.19112241549064654
CIGNITITEC,601.35,False,False,107.87077743426836,-2.219512195121948,3.241666666666674,73289,35257,73289,56098.0,26771.0,20680.0,22306.0,12401.0,697.8,0.15586330131784676
CINELINE,47.2,False,False,-28.041250656857592,-0.944386149003139,3.8297872340425467,32865,45672,32865,15729.0,57942.0,37425.0,63347.0,66724.0,24.01,0.03474674384949349
